idx,article_number,law_id,hierarchy_path,citation,text_arabic,text_english,effective_date,is_active,updated,added
903,928,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37372&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 928 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 928 of Civil Code No. 22 of 2004""}",يجب على الشفيع أن يرفع دعوى الشفعة على كل من البائع والمشتري خلال ثلاثين يوماً من تاريخ إعلان رغبته، وذلك بعد أن يودع خزينة المحكمة الكائن في دائرتها العقار كل الثمن الحقيقي الذي حصل به البيع، وإلا سقط حقه.,,2026-02-06,True,2026-02-06,2026-02-06
904,929,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37373&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 929 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 929 of Civil Code No. 22 of 2004""}",الحكم الذي يصدر نهائياً بثبوت الشفعة يعتبر سنداً لملكية الشفيع، وذلك دون إخلال بالقواعد المتعلقة بالتسجيل.,,2026-02-06,True,2026-02-06,2026-02-06
905,930,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37374&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 930 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 930 of Civil Code No. 22 of 2004""}",1- يحل الشفيع قِبَلَ البائع محل المشتري في جميع حقوقه والتزاماته.2- ومع ذلك لا يحق للشفيع الانتفاع بالأجل الممنوح للمشتري في دفع الثمن إلا برضاء البائع. 3- وإذا استحق المبيع للغير بعد أخذه بالشفعة، فليس للشفيع أن يرجع إلا على البائع.,,2026-02-06,True,2026-02-06,2026-02-06
906,931,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37375&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 931 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 931 of Civil Code No. 22 of 2004""}",1- إذا أقام المشتري في العقار المشفوع فيه بناء أو غراساً أو أية منشآت أخرى قبل أن يعلنه الشفيع برغبته في الأخذ بالشفعة، كان الشفيع ملزماً تبعاً لما يختاره المشتري أن يدفع له إما المبلغ الذي أنفقه أو مقدار ما زاد في قيمة العقار بسبب ما أحدثه.2- فإذا كان المشتري قد أقام المنشآت بعد أن أعلنه الشفيع برغبته في الأخذ بالشفعة، كان للشفيع أن يطلب إزالة المنشآت، فإذا اختار أن يستبقيها فلا يلتزم إلا بدفع ما أنفقه المشتري أو ما زاد في قيمة العقار بسبب الإنشاءات.,,2026-02-06,True,2026-02-06,2026-02-06
907,932,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37376&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 932 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 932 of Civil Code No. 22 of 2004""}",لا يسري في حق الشفيع أي رهن رسمي أو أي حق اختصاص أخذ ضد المشتري، ولا أي حق عيني رتبه أو ترتب ضده، إذا كان قد تم بعد التاريخ الذي سجل فيه إعلان الرغبة في الأخذ بالشفعة. ومع ذلك يبقى للدائنين المقيدين مالهم من حقوق الأولوية فيما آل إلى المشتري من ثمن العقار.,,2026-02-06,True,2026-02-06,2026-02-06
908,933,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37377&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 933 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 933 of Civil Code No. 22 of 2004""}",يسقط الحق في الأخذ بالشفعة في الحالات التالية:1- إذا نزل الشفيع عن حقه في الأخذ بالشفعة صراحة أو ضمناً ولو قبل البيع.2- إذا لم يعلن الشفيع رغبته في الأخذ بالشفعة خلال ستة أشهر من يوم تسجيل عقد البيع.3- في الحالات الأُخرْ التي نص عليها القانون.,,2026-02-06,True,2026-02-06,2026-02-06
909,934,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37378&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 934 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 934 of Civil Code No. 22 of 2004""}",لا يسقط الحق في الأخذ بالشفعة بموت الشفيع، وإنما ينتقل إلى ورثته.,,2026-02-06,True,2026-02-06,2026-02-06
910,935,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37379&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 935 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 935 of Civil Code No. 22 of 2004""}",الحيازة وضع مادي يسيطر به الشخص على حق يجوز التعامل فيه، بأن يباشر عليه الأعمال التي يقوم بها عادة صاحب الحق.,,2026-02-06,True,2026-02-06,2026-02-06
911,936,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37380&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 936 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 936 of Civil Code No. 22 of 2004""}",لا يعتد بحيازة الغير لأموال الدولة أو غيرها من الأشخاص المعنوية العامة، ولا بحيازة الأموال الموقوفة وقفاً خيرياً، ولا بحيازة أي حق عيني عليها، إلا في الأحوال وبالشروط المقررة قانوناً.,,2026-02-06,True,2026-02-06,2026-02-06
912,937,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37381&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 937 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 937 of Civil Code No. 22 of 2004""}",لا تقوم الحيازة على عمل يأتيه شخص على أنه مجرد رخصة من المباحات أو عمل يتحمله الغير على سبيل التسامح.,,2026-02-06,True,2026-02-06,2026-02-06
913,938,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37382&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 938 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 938 of Civil Code No. 22 of 2004""}",تصح الحيازة بالوساطة متى كان الوسيط يباشرها باسم الحائز، وكان متصلاً به اتصالاً يلزمه الائتمار بأوامره فيما يتعلق بهذه الحيازة.,,2026-02-06,True,2026-02-06,2026-02-06
914,939,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37383&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 939 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 939 of Civil Code No. 22 of 2004""}",يجوز لعديم الأهلية أو ناقصها أن يكسب الحيازة عن طريق من ينوب عنه قانونا.,,2026-02-06,True,2026-02-06,2026-02-06
915,940,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37384&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 940 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 940 of Civil Code No. 22 of 2004""}",لا يجوز لمن يحوز باسم غيره أن يدعي الحيازة على خلاف سنده، فلا يستطيع أن يغير بنفسه لنفسه صفة حيازته، وإنما تتغير صفة الحيازة بفعل الغير، أو بفعل من الحائز يعتبر معارضة لحق من كان يحوز باسمه. ولا تبدأ الحيازة بصفتها الجديدة إلا من وقت الفعل الذي أحدث التغيير.,,2026-02-06,True,2026-02-06,2026-02-06
916,941,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=37385&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 941 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 941 of Civil Code No. 22 of 2004""}",لا تقوم الحيازة على أعمال متقطعة. وإذا اقترنت بإكراه أو حصلت خفية أو كان فيها لبس، فلا يكون لها أثر قِبَلَ من وقع عليه الإكراه أو أخفيت عنه الحيازة أو التبس عليه أمرها، إلا من الوقت الذي تزول فيه هذه العيوب.,,2026-02-06,True,2026-02-06,2026-02-06
